word,hamilton_count,madison_count,hamilton_per_1000,madison_per_1000,ratio,difference
obvious,16,9,0.14156034894626016,0.21961932650073207,0.6445714555353046,0.07805897755447191
equity,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
doing,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
monarch,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
senators,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
happened,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
kingdom,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
sanction,17,3,0.1504078707554014,0.07320644216691069,2.0545715145187833,0.07720142858849072
once,39,11,0.3450533505565091,0.2684236212786725,1.2854805732550678,0.07662972927783662
alone,41,18,0.36274839417479166,0.43923865300146414,0.825857177404609,0.07649025882667249
principle,61,19,0.5396988303576168,0.46364080039043437,1.164045161476586,0.07605802996718242
derived,19,10,0.16810291437368394,0.2440214738897023,0.6888857431033567,0.07591855951601836
apprehension,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
criminal,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
perpetual,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
service,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
determination,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
dignity,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
arts,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
active,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
obliged,14,2,0.12386530532797763,0.04880429477794045,2.5380001061702617,0.07506101055003717
proceed,25,6,0.2211880452285315,0.14641288433382138,1.51071434891087,0.07477516089471012
difficult,22,11,0.19464547980110772,0.2684236212786725,0.7251428874772178,0.07377814147756476
subjects,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
mass,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
magistracy,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
led,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
authorized,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
submitted,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
minority,11,7,0.09732273990055386,0.1708150317227916,0.5697551258749567,0.07349229182223775
design,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
equitable,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
session,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
induce,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
special,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
invested,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
ages,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
flow,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
parliament,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
contended,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
diversity,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
beget,11,1,0.09732273990055386,0.024402147388970227,3.9882858811246975,0.07292059251158363
confederacies,22,5,0.19464547980110772,0.12201073694485115,1.5953143524498787,0.07263474285625657
decision,22,5,0.19464547980110772,0.12201073694485115,1.5953143524498787,0.07263474285625657
equal,47,20,0.41583352502963916,0.4880429477794046,0.8520428927857306,0.07220942274976544
real,25,12,0.2211880452285315,0.29282576866764276,0.755357174455435,0.07163772343911126
prevail,14,8,0.12386530532797763,0.1952171791117618,0.6345000265425654,0.07135187378378419
work,14,8,0.12386530532797763,0.1952171791117618,0.6345000265425654,0.07135187378378419
good,72,29,0.6370215702581706,0.7076622742801366,0.9001773775579253,0.07064070402196598
confined,19,4,0.16810291437368394,0.0976085895558809,1.7222143577583922,0.07049432481780303
position,19,4,0.16810291437368394,0.0976085895558809,1.7222143577583922,0.07049432481780303
depend,30,8,0.26542565427423775,0.1952171791117618,1.359642914019783,0.07020847516247594
two,121,41,1.0705501389060923,1.0004880429477794,1.0700279193261382,0.07006209595831292
just,39,17,0.3450533505565091,0.4148365056124939,0.8317815474003378,0.06978315505598481
class,28,13,0.24773061065595525,0.317227916056613,0.7809231095908497,0.06949730540065774
regarded,17,9,0.1504078707554014,0.21961932650073207,0.684857171506261,0.06921145574533066
interest,74,24,0.6547166138764532,0.5856515373352855,1.1179286181940438,0.06906507654116767
material,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
conclusion,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
intrusted,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
attend,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
reflection,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
liable,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
she,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
furnish,16,3,0.14156034894626016,0.07320644216691069,1.9337143666059138,0.06835390677934947
opposition,38,11,0.3362058287473679,0.2684236212786725,1.2525195329151944,0.0677822074686954
rather,31,14,0.27427317608337903,0.3416300634455832,0.802836768278348,0.06735688736220419
dangerous,31,14,0.27427317608337903,0.3416300634455832,0.802836768278348,0.06735688736220419
passions,20,10,0.1769504361828252,0.2440214738897023,0.7251428874772176,0.06707103770687711
except,20,10,0.1769504361828252,0.2440214738897023,0.7251428874772176,0.06707103770687711
jersey,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
whenever,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
resource,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
raising,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
nearly,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
inquiry,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
benefit,13,2,0.11501778351883638,0.04880429477794045,2.3567143843009575,0.06621348874089591
standing,24,6,0.21234052341939022,0.14641288433382138,1.4502857749544351,0.06592763908556884
occasions,24,6,0.21234052341939022,0.14641288433382138,1.4502857749544351,0.06592763908556884
am,24,6,0.21234052341939022,0.14641288433382138,1.4502857749544351,0.06592763908556884
principal,35,10,0.3096632633199441,0.2440214738897023,1.2690000530851309,0.06564178943024179
favor,45,19,0.39813848141135666,0.46364080039043437,0.8587218404335472,0.06550231897907771
confederacy,46,14,0.40698600322049794,0.3416300634455832,1.1913061722840004,0.06535593977491472
terms,23,11,0.20349300161024897,0.2684236212786725,0.7581039278170913,0.0649306196684235
you,23,11,0.20349300161024897,0.2684236212786725,0.7581039278170913,0.0649306196684235
pretext,12,7,0.10617026170969511,0.1708150317227916,0.6215510464090437,0.0646447700130965
set,12,7,0.10617026170969511,0.1708150317227916,0.6215510464090437,0.0646447700130965
prejudices,12,7,0.10617026170969511,0.1708150317227916,0.6215510464090437,0.0646447700130965
defects,12,7,0.10617026170969511,0.1708150317227916,0.6215510464090437,0.0646447700130965
delegated,12,7,0.10617026170969511,0.1708150317227916,0.6215510464090437,0.0646447700130965
neighboring,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
look,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
decisions,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
plurality,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
confer,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
pretended,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
hampshire,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
dictates,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
fill,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
qualifications,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
utmost,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
train,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
choose,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
engaged,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
appeared,10,1,0.0884752180914126,0.024402147388970227,3.6257144373860886,0.06407307070244236
necessarily,21,5,0.18579795799196647,0.12201073694485115,1.522800063702157,0.06378722104711532
preservation,21,5,0.18579795799196647,0.12201073694485115,1.522800063702157,0.06378722104711532
never,59,24,0.5220037867393343,0.5856515373352855,0.8913214658574133,0.06364775059595118
personal,32,9,0.2831206978925203,0.21961932650073207,1.2891429110706092,0.06350137139178824
new,197,74,1.7429617964008282,1.805758906783797,0.9652239786014316,0.06279711038296876
ordinary,26,12,0.23003556703767275,0.29282576866764276,0.7855714614336524,0.06279020162997001
consent,26,12,0.23003556703767275,0.29282576866764276,0.7855714614336524,0.06279020162997001
attention,26,12,0.23003556703767275,0.29282576866764276,0.7855714614336524,0.06279020162997001
member,15,8,0.13271282713711888,0.1952171791117618,0.6798214570098915,0.06250435197464294
consist,15,8,0.13271282713711888,0.1952171791117618,0.6798214570098915,0.06250435197464294
must,266,99,2.353440801231575,2.415812591508053,0.9741818589340396,0.06237179027647821
far,95,37,0.8405145718684197,0.9028794533918985,0.9309266798694011,0.062364881523478743
countries,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
why,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
final,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
rarely,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
prove,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
events,18,4,0.15925539256454266,0.0976085895558809,1.6315714968237398,0.06164680300866175
advantages,29,8,0.25657813246509653,0.1952171791117618,1.314321483552457,0.06136095335333472
occasion,29,8,0.25657813246509653,0.1952171791117618,1.314321483552457,0.06136095335333472
practice,40,17,0.3539008723656504,0.4148365056124939,0.8531092793849618,0.060935633246843535
adversaries,18,9,0.15925539256454266,0.21961932650073207,0.7251428874772176,0.06036393393618941
short,18,9,0.15925539256454266,0.21961932650073207,0.7251428874772176,0.06036393393618941
vested,18,9,0.15925539256454266,0.21961932650073207,0.7251428874772176,0.06036393393618941
wealth,15,3,0.13271282713711888,0.07320644216691069,1.8128572186930438,0.05950638497020819
call,15,3,0.13271282713711888,0.07320644216691069,1.8128572186930438,0.05950638497020819
need,26,7,0.23003556703767275,0.1708150317227916,1.3466939338862614,0.05922053531488114
private,26,7,0.23003556703767275,0.1708150317227916,1.3466939338862614,0.05922053531488114
whatever,37,11,0.3273583069382266,0.2684236212786725,1.2195584925753207,0.05893468565955412
whose,48,15,0.42468104683878044,0.36603221083455345,1.160228619963548,0.05864883600422699
prerogative,10,6,0.0884752180914126,0.14641288433382138,0.604285739564348,0.057937666242408786
preceding,10,6,0.0884752180914126,0.14641288433382138,0.604285739564348,0.057937666242408786
ample,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
willing,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
electors,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
relate,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
integrity,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
permit,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
virtue,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
productive,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
arbitrary,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
formidable,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
discover,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
promote,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
interference,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
embrace,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
oppression,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
greatly,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
inferred,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
decide,12,2,0.10617026170969511,0.04880429477794045,2.1754286624316532,0.05736596693175466
various,23,6,0.20349300161024897,0.14641288433382138,1.3898572009980004,0.05708011727642759
classes,23,6,0.20349300161024897,0.14641288433382138,1.3898572009980004,0.05708011727642759
own,114,39,1.0086174862421036,0.9516837481698389,1.0598242201590105,0.05693373807226465
safety,34,10,0.3008157415108028,0.2440214738897023,1.2327429087112698,0.056794267621100514
degree,56,18,0.4954612213119105,0.43923865300146414,1.1280000471867828,0.056222568310446364
points,13,7,0.11501778351883638,0.1708150317227916,0.6733469669431307,0.055797248203955235
doctrine,13,7,0.11501778351883638,0.1708150317227916,0.6733469669431307,0.055797248203955235
otherwise,13,7,0.11501778351883638,0.1708150317227916,0.6733469669431307,0.055797248203955235
standard,13,7,0.11501778351883638,0.1708150317227916,0.6733469669431307,0.055797248203955235
intercourse,13,7,0.11501778351883638,0.1708150317227916,0.6733469669431307,0.055797248203955235
exceptions,20,5,0.1769504361828252,0.12201073694485115,1.4502857749544351,0.05493969923797404
asked,20,5,0.1769504361828252,0.12201073694485115,1.4502857749544351,0.05493969923797404
observations,31,9,0.27427317608337903,0.21961932650073207,1.2488571950996525,0.05465384958264696
neither,38,16,0.3362058287473679,0.3904343582235236,0.8611071788791961,0.05422852947615575
distance,16,8,0.14156034894626016,0.1952171791117618,0.7251428874772178,0.05365683016550166
examples,17,4,0.1504078707554014,0.0976085895558809,1.5409286358890877,0.0527992811995205
progress,17,4,0.1504078707554014,0.0976085895558809,1.5409286358890877,0.0527992811995205
collective,17,4,0.1504078707554014,0.0976085895558809,1.5409286358890877,0.0527992811995205
understood,17,4,0.1504078707554014,0.0976085895558809,1.5409286358890877,0.0527992811995205
towards,28,8,0.24773061065595525,0.1952171791117618,1.2690000530851309,0.05251343154419344
human,39,12,0.3450533505565091,0.29282576866764276,1.1783571921504785,0.05222758188886634
ever,30,13,0.26542565427423775,0.317227916056613,0.8367033317044817,0.051802261782375236
end,30,13,0.26542565427423775,0.317227916056613,0.8367033317044817,0.051802261782375236
chiefly,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
adopted,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
know,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
management,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
down,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
attempts,14,3,0.12386530532797763,0.07320644216691069,1.6920000707801743,0.050658863161066936
unless,25,7,0.2211880452285315,0.1708150317227916,1.2948980133521744,0.05037301350573989
do,58,19,0.5131562649301931,0.46364080039043437,1.1067970387810164,0.04951546453975869
shown,22,10,0.19464547980110772,0.2440214738897023,0.7976571762249394,0.04937599408859458
legislation,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
organization,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
continually,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
opposite,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
until,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
latitude,11,6,0.09732273990055386,0.14641288433382138,0.6647143135207828,0.04909014443326752
love,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
insurrection,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
moderation,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
half,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
late,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
plausible,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
endeavor,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
limitation,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
impartial,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
incompatible,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
satisfy,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
opportunity,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
inconsiderable,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
minds,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
agriculture,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
quantity,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
safe,11,2,0.09732273990055386,0.04880429477794045,1.9941429405623488,0.048518445122613406
ready,22,6,0.19464547980110772,0.14641288433382138,1.3294286270415656,0.04823259546728634
discretion,33,10,0.2919682197016616,0.2440214738897023,1.1964857643374092,0.04794674581195929
head,44,14,0.38929095960221544,0.3416300634455832,1.1395102517499134,0.047660896156632215
powerful,25,11,0.2211880452285315,0.2684236212786725,0.8240260084968384,0.047235576050140976
connected,14,7,0.12386530532797763,0.1708150317227916,0.7251428874772176,0.046949726394813984
favorable,14,7,0.12386530532797763,0.1708150317227916,0.7251428874772176,0.046949726394813984
show,14,7,0.12386530532797763,0.1708150317227916,0.7251428874772176,0.046949726394813984
debts,14,7,0.12386530532797763,0.1708150317227916,0.7251428874772176,0.046949726394813984
decided,14,7,0.12386530532797763,0.1708150317227916,0.7251428874772176,0.046949726394813984
description,19,5,0.16810291437368394,0.12201073694485115,1.3777714862067134,0.04609217742883279
resort,19,5,0.16810291437368394,0.12201073694485115,1.3777714862067134,0.04609217742883279
rest,19,5,0.16810291437368394,0.12201073694485115,1.3777714862067134,0.04609217742883279
policy,30,9,0.26542565427423775,0.21961932650073207,1.208571479128696,0.045806327773505684
authorities,30,9,0.26542565427423775,0.21961932650073207,1.208571479128696,0.045806327773505684
thirteen,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
chosen,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
variety,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
interested,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
privileges,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
efficacy,17,8,0.1504078707554014,0.1952171791117618,0.7704643179445438,0.044809308356360406
than,325,116,2.875444587970909,2.8306490971205465,1.0158251656469643,0.04479549085036272
nor,74,25,0.6547166138764532,0.6100536847242557,1.073211473466282,0.044662929152197495
attempt,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
capacity,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
votes,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
inconveniences,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
possession,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
permanent,16,4,0.14156034894626016,0.0976085895558809,1.4502857749544356,0.04395175939037925
through,27,8,0.238883088846814,0.1952171791117618,1.223678622617805,0.04366590973505219
2,27,8,0.238883088846814,0.1952171791117618,1.223678622617805,0.04366590973505219
feel,27,8,0.238883088846814,0.1952171791117618,1.223678622617805,0.04366590973505219
agency,27,8,0.238883088846814,0.1952171791117618,1.223678622617805,0.04366590973505219
defense,38,12,0.3362058287473679,0.29282576866764276,1.1481429051722614,0.04338006007972511
before,31,13,0.27427317608337903,0.317227916056613,0.8645934427612979,0.04295473997323396
yet,71,24,0.6281740484490294,0.5856515373352855,1.0726071877267176,0.04252251111374383
distinction,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
stability,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
ambitious,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
scarcely,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
fail,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
keep,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
method,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
reasonable,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
reality,13,3,0.11501778351883638,0.07320644216691069,1.5711429228673048,0.041811341351925685
future,24,7,0.21234052341939022,0.1708150317227916,1.2431020928180874,0.04152549169659861
difference,24,7,0.21234052341939022,0.1708150317227916,1.2431020928180874,0.04152549169659861
consequences,24,7,0.21234052341939022,0.1708150317227916,1.2431020928180874,0.04152549169659861
large,46,15,0.40698600322049794,0.36603221083455345,1.1118857607984003,0.04095379238594449
judicial,34,14,0.3008157415108028,0.3416300634455832,0.8805306490794785,0.040814321934780406
beyond,23,10,0.20349300161024897,0.2440214738897023,0.8339143205988002,0.04052847227945333
peace,68,23,0.6016314830216056,0.5612493899463152,1.0719503554011043,0.04038209307529039
prosperity,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
territory,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
unnecessary,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
bills,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
serious,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
suggested,12,6,0.10617026170969511,0.14641288433382138,0.7251428874772176,0.04024262262412627
obligations,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
evils,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
impose,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
violation,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
counties,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
emergencies,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
option,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
controversies,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
caution,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
continual,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
deliberate,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
quotas,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
feeble,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
select,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
intrigue,10,2,0.0884752180914126,0.04880429477794045,1.8128572186930443,0.03967092331347214
satisfactory,21,6,0.18579795799196647,0.14641288433382138,1.2690000530851309,0.03938507365814509
frequently,21,6,0.18579795799196647,0.14641288433382138,1.2690000530851309,0.03938507365814509
lay,21,6,0.18579795799196647,0.14641288433382138,1.2690000530851309,0.03938507365814509
hold,21,6,0.18579795799196647,0.14641288433382138,1.2690000530851309,0.03938507365814509
able,43,14,0.38044343779307416,0.3416300634455832,1.1136122914828699,0.038813374347490937
control,26,11,0.23003556703767275,0.2684236212786725,0.856987048836712,0.038388054240999725
imports,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
secure,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
universal,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
precautions,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
revolution,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
instead,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
vote,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
constituents,15,7,0.13271282713711888,0.1708150317227916,0.7769388080113044,0.03810220458567273
place,73,28,0.645869092067312,0.6832601268911664,0.9452755497470874,0.03739103482385442
representative,18,5,0.15925539256454266,0.12201073694485115,1.3052571974589915,0.03724465561969151
motives,18,5,0.15925539256454266,0.12201073694485115,1.3052571974589915,0.03724465561969151
judgment,29,9,0.25657813246509653,0.21961932650073207,1.1682857631577395,0.03695880596436446
individuals,40,13,0.3539008723656504,0.317227916056613,1.1156044422726425,0.036672956309037386
entire,29,12,0.25657813246509653,0.29282576866764276,0.8762143223683047,0.03624763620254623
view,62,21,0.5485463521667581,0.5124450951683749,1.0704490243711307,0.03610125699838318
say,18,8,0.15925539256454266,0.1952171791117618,0.8157857484118699,0.035961786547219154
discussion,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
justify,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
wisdom,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
me,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
extreme,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
evil,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
usurpation,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
myself,15,4,0.13271282713711888,0.0976085895558809,1.359642914019783,0.03510423758123797
united,145,54,1.2828906623254828,1.3177159590043923,0.9735714692981164,0.034825296678909545
commerce,48,16,0.42468104683878044,0.3904343582235236,1.0877143312158266,0.034246688615256815
party,32,13,0.2831206978925203,0.317227916056613,0.892483553818114,0.03410721816409268
order,32,13,0.2831206978925203,0.317227916056613,0.892483553818114,0.03410721816409268
taken,32,13,0.2831206978925203,0.317227916056613,0.892483553818114,0.03410721816409268
well,101,38,0.8935997027232672,0.9272816007808687,0.9636767320420918,0.03368189805760158
nine,10,5,0.0884752180914126,0.12201073694485115,0.7251428874772176,0.033535518853438556
particulars,10,5,0.0884752180914126,0.12201073694485115,0.7251428874772176,0.033535518853438556
capacities,10,5,0.0884752180914126,0.12201073694485115,0.7251428874772176,0.033535518853438556
dependent,10,5,0.0884752180914126,0.12201073694485115,0.7251428874772176,0.033535518853438556
evidence,10,5,0.0884752180914126,0.12201073694485115,0.7251428874772176,0.033535518853438556
